WorkerId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,HITId,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,Use
A373ZHDG0UNHHZ,0,54,4.125,4.375,yes,USA,"When I was younger, I would go to school and enjoy the day with friends","It's raining tomorrow, so i feel warm and enjoy the rainy day.",1381,{},3CVDZS288H0DWQSEH6B4V5QE9PWFM0,Rejected,35GMH2SV3EHBCZBNPDBCUBP5DFLOE5,7,1,0.25,
A37C56BG2H359P,0,54,5.25,5.875,yes,USA,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I'll be sure to bring an umbrella.",230,{},3GVPRXWRPHUELENHE8F0FK6GUSTI7J,Rejected,3UN61F00HWPEDTAA64ZDKCOXB965RU,7,1,0.625,
A3EUGO4VR2N4G1,0,54,1.375,6.5,yes,USA,"When I was younger, I would go to school and try to get good grades.","It's raining tomorrow, so I will bring an umbrella with me.",319,Thanks for paying fair!,360ZO6N6J1J4VG11EKBCL9436R1M9F,Approved,3QAPZX2QN4DYE27OU8E029KYI6H20N,7,1,5.125,TRUE
A3GNQDFPZALU92,0,54,1.875,7,,USA,"When I was younger, I would go to school and learn many different things.","It's raining tomorrow, so I will take an umbrella with me.",377,Fun! Thanks!,356ZPKYPUHHPHK6MECVK1URPK5XPY3,Approved,3D3VGR7TA0FBZEN6SLBK5FQDXDER3P,7,1,5.125,
A3JTDNRJYVCGQD,0,54,1.25,6.375,yes,USA,"When I was younger, I would go to school and learn new and interesting things.","It's raining tomorrow, so I'm going to need my umbrella.",2633,{},36MUZ9VAE62IMIM592SVUXIKOAPDEY,Approved,3C8HJ7UOP7ULNRH78KACNH1I6ILZM7,7,1,5.125,TRUE
A3RDH0U2H6JCBC,0,54,1.375,6.5,yes,USA,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I'm going to just stay home all day.",3067,{},366FYU4PTGPQ0OSF1JEIYADA8JMEKC,Rejected,3LWJHTCVCCM63POZZ1NM1Y554EIQFR,7,1,5.125,TRUE
AKLV0WIZZ356X,0,54,1.625,6.75,yes,USA,"When I was younger, I would go to school and get in trouble.","It's raining tomorrow, so bring an umbrella.",445,thanks!,3XDSWAMB22SXET6WIXSK48PGMD1CQ9,Approved,3HMIGG0U4L66XC5YIXYA4SRLGMLY8Q,7,1,5.125,TRUE
ANR1DGRZ314I5,0,54,1.75,6.875,yes,USA,"When I was younger, I would go to school and play on the playground.","It's raining tomorrow, so I am wearing my favorite rain boots.",528,{},3NSCTNUR2ZNKSSQ0ER8Q0241QETA5S,Approved,39LOEL67OS55H98ATC5KEYV87LR38Q,7,1,5.125,TRUE
AOIR8V07FYMH5,0,54,1.125,6.25,yes,USA,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I should carry an umbrella with me to work.",1602,{},3WUVMVA7OB3IZ6APLFF6P6BWRD1AZZ,Approved,3HYA4D452RJPB6MEXQXL5G72O852FQ,7,1,5.125,TRUE
A15XX0WDRG29E7,0,54,1.6,6.8,yes,USA,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I will carry an unbrella.",1263,{},3VO4XFFP15MR2CB0RGK9OMX2L2A7QB,Approved,3ZY8KE4ISJ3VZMAPZGSQJK8RS86VQK,7,1,5.2,TRUE
A1DKVUTOBPQH11,0,54,1.1,6.3,yes,USA,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I'll most likely stay at home.",966,N/A -- Thank You!,3JTPR5MTZSCQ45ZMQILFUG7XVQNK5H,Approved,3TU5ZICBRD1XOAECRNHGR6OJHA68QT,7,1,5.2,TRUE
A2KXT6WDPPG6N2,0,54,1.6,6.8,yes,USA,"When I was younger, I would go to school and I would get bullied terribly.","It's raining tomorrow, so I need to take my pink umbrella.",955,"A lot of these seemed bizarre and unlikely to happen, but I answered them according to how POSSIBLE they are to happen.  I also do not see a code box for Red Forest (the code...I guess?) so I'll type it here. Red Forest. Thank you!",3VGET1QSZ0ZWM97M3PJFGBFO93R7WF,Approved,3OJSZ2ATDSW4VAQVXQ17FVXXAXC57V,7,1,5.2,TRUE
A2REBBMVBFBWFD,0,54,1.4,6.6,yes,USA,"When I was younger, I would go to school and spend most of the day attending classes and hanging out with my friends.","It's raining tomorrow, so I am most likely going to stay indoors and watch some movies.",507,{},3KL228NDMVMOK2O67E46YDYMLZ1KGZ,Approved,34HJIJKLP5WOAHNR1JLDGH7MWGP4VC,7,1,5.2,TRUE
A30NHACXAOBWFH,0,54,1.1,6.3,yes,USA,"When I was younger, I would go to school and listen to my teachers attentively in class.","It's raining tomorrow, so we'd stay back and do our chores at home.",1956,Great Research!,3JVP4ZJHDPS033NXT9UR05WTMENI0J,Approved,3TPZPLC3M0CQN17RFT7V0KQYWVR3PA,7,1,5.2,TRUE
A39WTL5BQTEI3X,0,54,7,7,yes,USA,"When I was younger, I would go to school and STUDY","It's raining tomorrow, so I CANNOT GO TO SCHOOL",1133,GOOD,3ZTE0JGGCESUTHTG3K0GF3UG7CJCO1,Rejected,3LBXNTKX0RVHBCYYITIMLAFNYJAX93,7,1,0,
A3A2SOD3TEJV0D,0.018518519,54,4,4.428571429,yes,USA,"When I was younger, I would go to school and church on everyday.","It's raining tomorrow, so you are going to take my umbrella with you",2302,This survey was very interesting.,3PR3LXCWSFZFPS05SRDLWQK1DVL9XM,Rejected,369J354OFDAJ771AVCF6DEOQ5V76GG,7,1,0.428571429,
A3A42ASUF124VB,0,54,3.75,2.75,yes,USA,"When I was younger, I would go to school and learn more than languages","It's raining tomorrow, so I will take rest",1233,good,3G57RS03HH5VNPVW1CFBUKL3EQ152G,Rejected,3TU5ZICBRD1XOAECRNHGR6OJHD4Q8F,7,1,-1,
A13GUTDMGGZZDL,0,54,1,6.2,yes,USA,"When I was younger, I would go to school and pay attention to the teacher.","It's raining tomorrow, so I won't go on a hike.",520,{},3G9UA71JVVUAGP7NWQ00RLLG77I7JK,Approved,3EJPLAJKEMGJYOWFL43VYL4WGI0Z6R,7,1,5.2,TRUE
A1ZT30BGR3266K,0,54,1.2,6.4,yes,USA,"When I was younger, I would go to school and change the date on the chalkboard.","It's raining tomorrow, so I'll probably play games inside.",2437,{},3G4VVJO6PZGUXFH5AXUTSMCEMQOKP3,Approved,3JWH6J9I9SDVNBZRE799EEJFK53NBJ,7,1,5.2,TRUE
A2B0FLA55RH047,0,54,1,6.2,yes,USA,"When I was younger, I would go to school and play with all my friends.","It's raining tomorrow, so I will stay inside.",2250,{},375VSR8FVW9AYNW6NQ1SKW06RHPRZO,Approved,3AAJC4I4FGSVMJBM5NXK7P912OKZJX,7,1,5.2,TRUE
A2HZPQDYHDZWBA,0,54,1.8,7,no,OTHER,"When I was younger, I would go to school and spend there the whole day","It's raining tomorrow, so you'll need to wear you rain boots.",859,{},3LOJFQ4BOXFL8IEF5O3YSSVP87LKDP,Approved,3XLBSAQ9Z4C22OAK4E8N4Z4SBTL7ZZ,7,1,5.2,
A2P53AN2M8IWFP,0.018518519,54,1.2,6.4,yes,USA,"When I was younger, I would go to school and learn math and reading.","It's raining tomorrow, so I will make sure I bring an umbrella.",365,"I answered thoughtfully, good luck!",3L55D8AUFAX6NVXI979EHUSILMICYC,Approved,3G0WWMR1UVKIRH1GXP6Z93EE654QNY,7,1,5.2,TRUE
A2NHFSO7GMM8QR,0,108,1.388888889,6.611111111,yes,USA,"When I was younger, I would go to school and sneak behind the classroom when i had not completed the homework","It's raining tomorrow, so i will have to carry an umbrella",2163,{},3SMIWMMK615YKKJIGXCQQ3T8HEPUW5,Approved,338JKRMM26ZYU58O5VE0EJ2DGEDAHC,7,1,5.222222222,TRUE
A2NHFSO7GMM8QR,0,108,1.388888889,6.611111111,yes,USA,"When I was younger, I would go to school and take my teddy bear with me","It's raining tomorrow, so i will not go to the mall",1511,{},3GVPRXWRPHUELENHE8F0FK6GUST7I8,Approved,3OVHNO1VE61IJXBUVRB94REOX4NZDJ,7,5,5.222222222,
AC7QPNOH2LELF,0.018518519,54,1.142857143,6.375,yes,USA,"When I was younger, I would go to school and learn about history and math.","It's raining tomorrow, so I will need to use an umbrella.",887,{},3V7ICJJAZAG7FJRS60PCQLIT80JB4J,Approved,3T111IHZ5EQXEGCM9UCUWSTZX5OR96,7,1,5.232142857,TRUE
A12FTSX85NQ8N9,0,108,1.5,6.75,yes,USA,"When I was younger, I would go to school and take the most detailed notes of anyone in the class.","It's raining tomorrow, so I'm planning on bringing rubber boots.",505,No comments :),3ZRKL6Z1E83M8L1ECND8PZPW2TESGO,Approved,3ND9UOO81K2XNEUHXLPQO0SBPEKLW0,6,1,5.25,TRUE
A12FTSX85NQ8N9,0,108,1.5,6.75,yes,USA,"When I was younger, I would go to school and talk to every classmate in the room before being sent to detention.","It's raining tomorrow, so I want to wear my rubber boots and bring my umbrella.",1196,"I don't have any comments really, I don't think! :)",3PR3LXCWSFZFPS05SRDLWQK1DVL9XM,Rejected,37Q970SNZE8RQQ94K6X67WGCLSKS1H,7,1,5.25,TRUE
A3DCMLNFISSIAW,0,54,6.375,6.125,yes,USA,"When I was younger, I would go to school and You're probably feeling excited and maybe a little sad that summer is over.","It's raining tomorrow, so  I AM HAPPILY ENJOYING",234,GOOD AND INTERESTING,3G57RS03HH5VNPVW1CFBUKL3EQ152G,Rejected,3R3YRB5GRF33ZRE85ULZXYR3AJCAU4,7,1,-0.25,
A1CPY1HLCFTIL1,0,54,1.25,6.5,yes,USA,"When I was younger, I would go to school and participate in music and games.","It's raining tomorrow, so Remember to carry the umbrella.",2231,Thank you for the chance to participate in your task.,3VCK0Q0PO5ESH4YOQP7J5DSA8DHN04,Approved,31IBVUNM9SZY8XKGL0HW7L4DL9XFVG,7,6,5.25,
A1KWC8TW8ANBQ8,0,54,1.75,7,yes,USA,"When I was younger, I would go to school and play basketball or kickball during recess.","It's raining tomorrow, so I am going to dress for the occasion with boots, raincoat and umbrella.",1587,none,32FESTC2NHQP6MDDZ6CPE9M5PY7CUE,Approved,30BXRYBRP4XV1IBR60ASW8Z48UGWH3,7,1,5.25,TRUE
A3E6CBPKULWOIH,0,54,5.875,6,yes,USA,"When I was younger, I would go to school and park","It's raining tomorrow, so I come with umbrella",3005,excellent,3BPP3MA3TCK1KUAXMJQJDAQPXJRELF,Rejected,3NLZY2D53PPS3HYVLCQKWBAP1A4QLW,7,2,0.125,
A1SIUJEL2LS8UO,0,54,1.25,6.5,yes,USA,"When I was younger, I would go to school and talk with my friends.","It's raining tomorrow, so I purchased an umbrella.",2828,{},31D0ZWOD0AZLXL4ZHL2EJ78A96IA07,Approved,3VBEN272MKZOU5Z72PI9EJKINH3SGH,7,1,5.25,TRUE
A2041SELGSFS4X,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and have fun with my friends.","It's raining tomorrow, so i will wear a raincoat.",377,{},3E9VAUV7BWEIUG0KPTDNBZ2ULJXAY8,Approved,34Q075JO1XDRPHPSB4EMXQATQ31018,7,1,5.25,TRUE
A25PFSORDO3SWQ,0,54,1.75,7,yes,USA,"When I was younger, I would go to school and enjoy most of my day.","It's raining tomorrow, so I doubt the parade will happen.",975,"The sentence I was least sure how to answer was:
The wizard was protected by the gnome.
as the directions said plausible in the real world.",3XQ4XW3OD9CWTRT7D8SJNVVVSA92SF,Approved,3WJEQKOXA82NQUNA36BFMWM6ZPD1A0,7,2,5.25,TRUE
A273DS7TQWR9M1,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and hang out with my friends.","It's raining tomorrow, so I will bring an umbrella.",2837,{},36KM3FWE3RC3EJ61AIQU9G6K8YC70D,Approved,369J354OFDAJ771AVCF6DEOQ5S9G6M,7,1,5.25,TRUE
A29AF16RLMI0ES,0,54,1.625,6.875,yes,USA,"When I was younger, I would go to school and learn new things while studying.","It's raining tomorrow, so I doubt if I can go golfing if it truly will be raining tonmorrow.",898,{},3CVDZS288H0DWQSEH6B4V5QE9PWFM0,Approved,3O6CYIULED1064HB6ZHRFNOU25IUW8,7,1,5.25,TRUE
A2CIRSDBG6NQU1,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and attend my classes.","It's raining tomorrow, so I'll probably stay indoors.",339,{},3GONHBMNHVYJ17JEII5BYX6WLUQMZV,Approved,31QTRG6Q2TDR344F4E0LQEMB5WLYPA,7,1,5.25,TRUE
A2EHH2ZFIRF1BF,0.037037037,54,1.375,6.625,yes,USA,"When I was younger, I would go to school and learn to read.","It's raining tomorrow, so I might take my umbrella.",2093,{},3SV8KD29L4SOBJJBX6SVJKESWPVKZO,Approved,3I7DHKZYGN0HA351F9ZJ3NAE8LZF5D,7,1,5.25,TRUE
A3G9RU1ZM5TJSF,0,54,5.125,5.125,yes,USA,"When I was younger, I would go to school and Very enjoy of the day.","It's raining tomorrow, so i am school in leave",734,Survey is very interesting.,39HYCOOPKOLGY6EIQ0GE75NTXCGDMN,Approved,3IXQG4FA2TYAY9VXDXQ4WDOVFJQB9I,7,1,0,
A3GIHD8GJU04MU,0,54,5,3.875,yes,USA,"When I was younger, I would go to school and I'm study well.","It's raining tomorrow, so very happy",1764,The survey is very nice,3D7VY91L65XNJ9GYC4P8CFZTUR4MBP,Rejected,3QECW5O0KH1RT8N2AT48KRPFZR45T2,7,1,-1.125,
A2T7VIFQS647LC,0,54,1.375,6.625,,,"When I was younger, I would go to school and try to pay attention to the teacher.","It's raining tomorrow, so I will likely stay inside.",308,{},36JW4WBR06KR4CR3Q9VR30IIS3XFHR,Approved,3CN4LGXD5XO5EBIW6U8XNGBGEXR4YL,7,1,5.25,
A2VUAAJHX6ROS9,0,54,1.625,6.875,yes,USA,"When I was younger, I would go to school and work on my assignments and play with my friends at recess.","It's raining tomorrow, so I will not be going on my afternoon walk.",1828,"This was a fun hit. It was more difficult than i thought and really had to think about things. I enjoyed it, thank you!",3MJ9GGZYO36STV7DW86S2V1P642A2R,Approved,3VA45EW49NNCSYHBDPGXNR6BO6H1OZ,6,1,5.25,TRUE
A2W5MSZP0O4Y2P,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and listen to the teacher.","It's raining tomorrow, so I will stay inside.",1392,{},3DFYDSXB2W0CE0JJ9YTB1DZ0FIGJUZ,Approved,32N49TQG3GI3C638AKV4TKTMOQLAVT,7,1,5.25,TRUE
A3GOR38ZREUSKR,0.018518519,54,5.25,5.285714286,yes,USA,"When I was younger, I would go to school and go to playground","It's raining tomorrow, so tody i will go to banK",2227,GOOD,38G0E1M85M5L5VJDQN7U41AUA5NUVV,Rejected,3Q5ZZ9ZEVOF8VOVE7VTDTVTSLEJ85G,7,1,0.035714286,
A2WWYVKGZZXBOB,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and study to get good grades.","It's raining tomorrow, so I will carry an umbrella with me.",2142,{},32L724R85LK3RKRHAU9HF6X1UMZPIX,Approved,3HPZF4IVNMT89FVBZ9EF6EN46A7YCR,7,1,5.25,TRUE
A3GWXHA60E414J,0,54,6.125,6.125,yes,USA,"When I was younger, I would go to school and stduing well for future","It's raining tomorrow, so i will not go to the school",1110,good survey,3XD2A6FGFNU7TBE6YH7YXI39YGJ9SE,Approved,31N2WW6R9RQEWOIX1QBQOQCUUP8F3N,7,1,0,
A2YHF0DPCO832L,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and learn new information.","It's raining tomorrow, so I need to find my umbrella.",1078,{},3VLL1PIENQO71A4QVYKOQ1V1GT4ZOK,Approved,3SB5N7Y3O34OTWFVTNZP4DEZSSP0GD,7,1,5.25,TRUE
A2Z6NL0CTXY0ZB,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and try my best to be attentive to the teachers.","It's raining tomorrow, so I am not going any place.",1235,{},3DTJ4WT8BDFLPJR11KHSLP1NCSZEZY,Approved,3483FV8BEEJTSDT3WXUHBAUPV9226N,7,1,5.25,TRUE
A36P1ZQ0GYF567,0,54,1.5,6.75,no,USA,"When I was younger, I would go to school and study hard.","It's raining tomorrow, so I better bring an umbrella when I go out.",679,{},3UL5XDRDNCJ694XLHTOC4BY60QT85M,Approved,3S96KQ6I9M4MXL2VPZMRI3D7CB1DTN,7,1,5.25,
A3AJJHOAV7WIUQ,0.018518519,54,1,6.25,,USA,"When I was younger, I would go to school and study with my classmates","It's raining tomorrow, so the picnic will be cancelled",297,{},37S0QRNUFBGPWMGNFRVFGV8X2GU88O,Approved,32UTUBMZ7GW8VG80GYV0OVDS685VB8,7,1,5.25,
A3HOBJ4PJUOCUN,0,108,1.375,6.625,yes,USA,"When I was younger, I would go to school and help my friends with their homework.","It's raining tomorrow, so the game will be canceled.",1449,{},37VE3DA4YUH1RVFNL79VKARXD55HBB,Approved,3AAPLD8UCCH3917XBV5H9OS543YHT4,7,1,5.25,TRUE
A3HOBJ4PJUOCUN,0,108,1.375,6.625,yes,USA,"When I was younger, I would go to school and do my homework.","It's raining tomorrow, so we can't go outside.",3022,{},3I7SHAD35MW0HXD8ZNDS7DDXB1D7MO,Approved,33PPUNGG385CK7UZDS6T9GVSC5ERZH,7,1,5.25,TRUE
A3L0DCUXI7X3A9,0,54,1.25,6.5,yes,USA,"When I was younger, I would go to school and do my best to learn.","It's raining tomorrow, so I should carry an umbrella.",898,no problems,3ZRKL6Z1E83M8L1ECND8PZPW2TEGSC,Approved,3ATPCQ38J8AKG0YDFVIO0JXG67MYAP,7,1,5.25,TRUE
A3O4WYGKH31OX,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and study very hard every day.","It's raining tomorrow, so I'll bring my umbrella with me.",634,{},3PMR2DOWOO15Q3AJ5QYZNZI1Y4X54C,Approved,3MYYFCXHJ375SKXWCOMRGG4C94ZG43,7,1,5.25,TRUE
A3HYKJ2457U3EN,0.018518519,54,5.625,5.25,yes,USA,"When I was younger, I would go to school and play ground with my friends","It's raining tomorrow, so i am watched weather report",2271,useful study,38EHZ67RIMSJAQO9SQHMDQQQA4WMG6,Rejected,3OWEPKL089C8LZW11QXT9CXJ1FCN7X,7,1,-0.375,
A3HZFB2JLF3JMY,0.018518519,54,3.875,4.375,yes,USA,"When I was younger, I would go to school and graduate with a degree","It's raining tomorrow, so I must stay home",1402,n/a thanks!,379OL9DBSSE4PXQFXNZNF4RAF1F9YS,Rejected,3FQ5JJ512LOWGE3LKKM2DH257ZCKN0,7,1,0.5,
A3P6CVPYACUX43,0,54,1.625,6.875,yes,USA,"When I was younger, I would go to school and listen intently to my teachers.","It's raining tomorrow, so I will stay inside and play board games.",1879,{},3EHIMLB7F7ZIPXHGIVPLT81W5ZKH8C,Approved,32AT8R96GL97ZN02MU7QIYL9WPISUH,7,1,5.25,TRUE
A3V2XCDF45VN9X,0,108,1.1875,6.4375,no,OTHER,"When I was younger, I would go to school and start to learn various subject.","It's raining tomorrow, so you may need to take an umbrella outside.",1281,None,3ZFRE2BDQ9EUVJIIWP7K9EMUSX9ZXP,Approved,37W3JXSD668HND1GG0EGI8U7YQPWYY,7,1,5.25,
A3V2XCDF45VN9X,0,108,1.1875,6.4375,no,OTHER,"When I was younger, I would go to school and then to class until 4 p.m.","It's raining tomorrow, so we need to take an umbrella.",1473,{},309D674SHZLAAN47ZFVU9JUH067CBQ,Approved,3ATPCQ38J8AKG0YDFVIO0JXG6MMAYV,7,1,5.25,
ACGGIBC0P38HU,0,54,1.25,6.5,yes,USA,"When I was younger, I would go to school and learn about different subjects.","It's raining tomorrow, so I will be staying home.",1160,{},3DQYSJDTYLBWKORM02T7O4LC4S1EX1,Approved,3PEIJLRY6TTSN8B6B4SEZUNYWKVWXS,7,1,5.25,TRUE
AYO9K8VF5A11I,0,54,1.75,7,yes,USA,"When I was younger, I would go to school and spend the day learning all sorts of new things.","It's raining tomorrow, so I think I'll make myself some soup for lunch.",1282,{},3ZXV7Q5FJBO0N4GN4HHQS9L2FBSCFF,Approved,34QN5IT0TZR90H9DAPN1C0X146808N,7,1,5.25,TRUE
A3IDWLRXWYXBWN,0.055555556,54,6.75,7,yes,USA,"When I was younger, I would go to school and study","It's raining tomorrow, so I cant school",531,good,3CMV9YRYP319VAWP0K1AAQ3H2RNJL5,Rejected,32EYX73OY09VY80P757LSOGDANZURV,7,1,0.25,
A3IRFD9O4M284F,0,54,5.25,6,yes,USA,"When I was younger, I would go to school and park","(B) It is raining tomorrow, so it is a holiday for schools",1398,nice survey,37VE3DA4YUH1RVFNL79VKARXD55HBB,Rejected,3JC6VJ2SABJMECOT4TDRPMZNB2J5AH,7,1,0.75,
A10HW8JXM17XLD,0.018518519,54,1.4,6.7,yes,USA,"When I was younger, I would go to school and read fiction books in the school library.","It's raining tomorrow, so we will have to reschedule our picnic.",1755,Very interesting study. Thanks for the opportunity!,3Y3N5A7N4G9JWH99MW3SKQXUF0MMY4,Approved,3VNXK88KKCIP7NT3IEH4XPI2I82V9Y,7,1,5.3,TRUE
A3JQAR1OYDJPM0,0,54,3,3.625,yes,USA,"When I was younger, I would go to school and joined music class","It's raining tomorrow, so I will take leave",2305,Red Forest,3EPG8DX9LKQRFWW23AQNQXTWP0TP5N,Rejected,3SB5N7Y3O34OTWFVTNZP4DEZSSJG0N,7,1,0.625,
A11YS0T8MV3Q7C,0.018518519,54,1.3,6.6,yes,USA,"When I was younger, I would go to school and learn many different subjects.","It's raining tomorrow, so I need to wear a raincoat.",579,Great HIT!,3I7KR83SNAD95S1YT8YW6WCZHM6K98,Approved,338JKRMM26ZYU58O5VE0EJ2DGBAAH3,6,1,5.3,TRUE
A3JV54EH1LEK4H,0,54,6.8,6.7,yes,USA,"When I was younger, I would go to school and and study","It's raining tomorrow, so I cant come",451,good,3JVP4ZJHDPS033NXT9UR05WTMENI0J,Rejected,3R2UR8A0IAGKIZ24KI14I0ACTIWXOH,7,1,-0.1,
A1AZLJ3R5FQ9B7,0,54,1.6,6.9,yes,USA,"When I was younger, I would go to school and play at recess with my friends.","It's raining tomorrow, so I will be sure and wear my raincoat.",294,{},3RIHDBQ1NEYXAMJKCWZ4YQ2RP49HM0,Approved,31QTRG6Q2TDR344F4E0LQEMB5TMPYW,7,1,5.3,TRUE
A1IL2HYSSL4ZMV,0.055555556,54,1.7,7,yes,USA,"When I was younger, I would go to school and do my best to pay attention.","It's raining tomorrow, so I don't think I will work in the garden.",1003,{},3UEDKCTP9VQ5R9D5EB0CS0LTMWI7KJ,Approved,3ERMJ6L4DYS23HB1PPITWX8JWP37MI,7,2,5.3,TRUE
A3KK1BNF5H0N1Z,0.018518519,54,4.7,4.2,yes,USA,"When I was younger, I would go to school and fall asleep in study hall.","It's raining tomorrow, so I will stay inside and watch movies",909,{},3126F2F5F83RBFPVEBJQURZ92TSPEO,Rejected,3WQQ9FUS6AUAK4CN85KQWHTKVA58BH,7,1,-0.5,
A1SHLWKA0UH1IS,0,54,1.6,6.9,yes,USA,"When I was younger, I would go to school and enjoy seeing my friends.","It's raining tomorrow, so I will carry my umbrella.",1518,Thanks!,34HEO7RUG6U9XFOYBYLT339XIWIAR6,Approved,3SEPORI8WNZKLQ8IBHK7EQ6IC1RAZT,7,1,5.3,TRUE
A39MKVROUZ1UWR,0,54,1.6,6.9,yes,USA,"When I was younger, I would go to school and complete my assignments on time.","It's raining tomorrow, so I will make sure to bring my umbrella.",1285,{},39O0SQZVJN7REDQ04V99TC77HOC7RC,Approved,3C8HJ7UOP7ULNRH78KACNH1I6IFMZO,7,1,5.3,TRUE
AE015UO038LEC,0,54,1.6,6.9,yes,USA,"When I was younger, I would go to school and learn new things.","It's raining tomorrow, so I will bring an umbrella.",511,{},31ANT7FQN82Z2FYEKXIIHOR539J5HY,Approved,3ZV9H2YQQD7G7A4SRFLQSEYUPPX3W2,7,1,5.3,TRUE
AKHH4W14A6AN9,0.018518519,54,1,6.3,yes,USA,"When I was younger, I would go to school and practice basketball with my friends afterward.","It's raining tomorrow, so I packed my umbrella in my bag.",3260,{},36FFXPMST9OLAP4WPCEHQURWK4OHOF,Approved,3QIYRE09Y3HUADHZCAGK8266YTCN10,7,1,5.3,TRUE
AXKTYKCT9NGHS,0,54,1.3,6.6,yes,USA,"When I was younger, I would go to school and learn about many different subjects.","It's raining tomorrow, so I must remember to pack my umbrella.",1516,The pay for this HIT was super fair for the time it took. I really appreciate that. Thanks so much!,3W31J70BASWB3Q815S8N8MD7N79KCP,Approved,3F1567XTNW5X2FXMWFNUR2JU1GNQ9Z,7,1,5.3,TRUE
A2STMS163OI8TB,0.037037037,54,1.3,6.625,yes,USA,"When I was younger, I would go to school and wait patiently for the closing time.","It's raining tomorrow, so I will be going out with an umbrella.",1639,{},30QQTY5GMKKJU5IH8P4EYNURONG7UG,Approved,32RIADZISS48IP6N7OG85UNFXCUS4U,7,1,5.325,TRUE
