WorkerId,HITId,na.pct,n,implausible,plausible,Answer.English,Answer.country,Answer.proficiency1,Answer.proficiency2,WorkTimeInSeconds,Answer.answer,AssignmentStatus,AssignmentId,filler.left,filler.right,diff,profcheck,good_data
A1LPWEVR9E9FR6,3K2CEDRACB1NFVAFCQGTC95F0Y4MTF,0.018518519,54,5.875,5.75,yes,USA,"When I was younger, I would go to school and I would play","It's raining tomorrow, so I will play",2038,good,Approved,3QUO65DNQUOS1V89FDQHYTB8Z3KUOX,7,1,-0.125,NA,no
A1LSI693NIAOY9,35F6NGNVM8J4US3S8KE4TR8P5997TP,0,54,3.625,4.125,yes,USA,"When I was younger, I would go to school and play with my friends","It's raining tomorrow, so I take leave",1702,it was simply good,Rejected,3B4YI393V9WRKA8YXPCQ3X3LBSXSS1,7,1,0.5,,no
A1LZWU72K42V92,3R868ACW4SCJ9XNS7F7GLSMZP8EGZH,0.037037037,54,2.5,5.125,yes,USA,"When I was younger, I would go to school and learn and eat lunch.","It's raining tomorrow, so I will stay home.",1053,{},Approved,3UOUJI6MTDEFV4M1G4DDH621B4KXUU,7,1,2.625,yes,yes
A1MM8TSLCHVMNK,3GKAWYFRAPTMJ9BVIG86O9HO2HRDPJ,0,54,3,6.875,yes,USA,"When I was younger, I would go to school and play with my friends during recess.","It's raining tomorrow, so I will make sure to pack my umbrella.",1364,{},Approved,3AZHRG4CU4KNZK37Y8S5LJPQOKG30Y,7,1,3.875,yes,yes
A1N16ZU0FNQEY6,3HEA4ZVWVDMNMMEJJVH9SROFY0S55H,0,54,1.125,7,yes,USA,"When I was younger, I would go to school and learn how to do math problems","It's raining tomorrow, so I will be sure to pack an umbrella",1009,Thank you!,Approved,3I0BTBYZAXLOFN0VNTLVBDL3XLAY0Y,7,1,5.875,yes,yes
A1N7BQTP2HR0QN,3K3IX1W4S6ROL28JY6H4Y89IHEUAPE,0,54,4,4,yes,USA,"When I was younger, I would go to school and i am older in going to collage","It's raining tomorrow, so school is leave",574,good survey,Rejected,3X87C8JFV6BF7UTL5LNL8XOKT4CSQC,7,1,0,,no
A1N8TKTLXV92QR,391JB9X4ZY8OCCKSIH21BIIJHLDMK9,0,54,1.5,6.5,yes,USA,"When I was younger, I would go to school and play on the playground.","It's raining tomorrow, so be sure to bring an umbrella.",756,"There were no problems with the survey, technical or otherwise.  Thanks for the opportunity.  It was fun and well done.",Approved,34HJIJKLP5WOAHNR1JLDGH7MWJNV47,7,1,5,yes,yes
A1NDMFN9A5G25G,356TQKY9XFXLW8B45M392VC2RWO871,0,54,1.875,5.5,yes,USA,"When I was younger, I would go to school and get in to lots of trouble.","It's raining tomorrow, so please bring your umbrella.",1502,{},Approved,3BEFOD78W6T5KUTINRKMTLO95NG4MY,7,1,3.625,yes,yes
A1NGABF082HR2P,3VW0145YLYCT1SEA0W2PA3I62WDMJA,0.018518519,54,2.5,7,yes,USA,"When I was younger, I would go to school and come home at the end of the day.","It's raining tomorrow, so I will not be taking the trip after all.",474,NA,Approved,3A1PQ49WVHH20HVO9CL73I9ACH81HA,7,1,4.5,yes,yes
A1NP83KZYINWBB,39KV3A5D1873FSQDJK9EJMC33QVS7L,0,54,2.25,6.25,yes,USA,"When I was younger, I would go to school and preform wrestling moves on people.","It's raining tomorrow, so I will stay inside.",475,{},Rejected,3OF2M9AATGOQX3H4N8XW849EHGJZK1,7,1,4,yes,yes
A1NYZD2C0A6TLL,3RWO3EJELH9SREVJ2NOBN7GFDKOP15,0.018518519,54,6.25,6.125,,USA,"When I was younger, I would go to school and  good","It's raining tomorrow, so much",258,good,Rejected,3OS46CRSLFZ2P4R5K7ESDFR0SATV6S,7,1,-0.125,NA,no
A1O57XVTTB1PNZ,36QZ6V1589D5D329WS2PTEQNB1TUSQ,0,54,1,6,yes,USA,"When I was younger, I would go to school and couldn't wait to see my friends and play at break time.","It's raining tomorrow, so I plan to wear a warm sweater and hooded jacket.",987,{},Approved,3HUTX6F6VUNJHJZ7WTGBSAGGG9W2OC,7,1,5,yes,yes
A1ODA3Q5H6HTDQ,3TRB893CSJA0PNHMOKFXU8T0FF17GG,0,54,1.6,5.8,yes,USA,"When I was younger, I would go to school and play outside with my friends.","It's raining tomorrow, so I need to remember an umbrella.",2937,{},Approved,3MHW492WW0D4E7CX7NL92BOMI79MVO,7,1,4.2,yes,yes
A1OQIXAU1SEJ4P,3N5YJ55YXG3OIHW6IR4CUJ4NHZTANI,0,54,1,6.6,yes,USA,"When I was younger, I would go to school and play on the playground.","It's raining tomorrow, so I have to take an umbrella.",411,{},Approved,3IFS6Q0HJIJ2QW52SDICZVXY2UVSI9,7,1,5.6,yes,yes
A1P47Q6LZPLQ6P,3IKDQS3DQE0KXVID5PNBV6YUV3KCI6,0,54,2.25,7,yes,USA,"When I was younger, I would go to school and learned my multiplication tables.","It's raining tomorrow, so I will take my umbrella.",411,{},Approved,3ZR9AIQJUB98HGMBYMXOVOHW2NH04R,7,1,4.75,yes,yes
A1P6OXEJ86HQRM,3CVBMEMMXBGEPJCX8QXFF851UFE7HF,0,54,1,6.6,yes,USA,"When I was younger, I would go to school and pay attention in class.","It's raining tomorrow, so I will not be going to the baseball game.",1526,{},Approved,3NS0A6KXC48LVHLLXHCHACHLAW3ZGT,7,1,5.6,yes,yes
A1PM5PFLOT46GN,34XASH8KLQMPN3H8V9797Z4IBVJMPA,0,54,5.9,5.8,yes,USA,"When I was younger, I would go to school and improve my knowledge.","It's raining tomorrow, so i was take leave.",2510,Nice experiment,Rejected,37KGEN7NJ3QXUQCEDR42DNTZ1OJPP2,7,1,-0.1,,no
A1PZIN8H1VI6SY,35F6NGNVM8J4US3S8KE4TR8P5997TP,0.018518519,54,1.857142857,5.625,yes,USA,"When I was younger, I would go to school and enjoyed my clsses","It's raining tomorrow, so i will not be able to go",1156,i really like the hit thank you for letting me participate,Approved,3BC8WZX3V3W3IG883BCGNDTT3RZRRY,7,1,3.767857143,yes,yes
A1Q0G8JA5EZ8EI,3V8JSVE8YYQLKTHW5YF97ISL6YVEY7,0.018518519,54,2,6.125,yes,USA,"When I was younger, I would go to school and learnt many subjects","It's raining tomorrow, so carry ab umbrella",1226,{},Approved,3U0SRXB7CD5I3IGGA4VZETOJ2R6NRW,7,1,4.125,no,no
A1Q56N80RJLQ7S,37G6BXQPLQLCBRQAEOYFUWPJ7PEEQ4,0,54,1,5.25,yes,USA,"When I was younger, I would go to school and always learn something new.","It's raining tomorrow, so I'm going to plan errands for another day.",1966,"Thank you for allowing me to participate! Tried using the instructions of what is plausible of commonly occurring but some of the examples stumped me. Many were very clear though. Ones such as the president pardoned the traitor, might be viewed by many as not common, but as of recently especially in the past few years, others may say it is indeed common.",Approved,39ZSFO5CA8WE0KHCZ0YCQXUM065UJ3,7,1,4.25,yes,yes
A1QGG767E07WBA,375VMB7D4JJU2NOR5LIMFCGCG3WDI7,0.037037037,54,2,6.25,yes,USA,"When I was younger, I would go to school and play with all of my friends.","It's raining tomorrow, so I will enjoy the day by watching movies on the couch.",2088,Thanks!,Approved,3DOCMVPBTNEXOKOOHXEI59J91UHNN8,7,1,4.25,yes,yes
A1QT7BQZVOBSY0,3XT3KXP24ZYVHE9CVYA8966KZH9I6K,0,54,2.375,6.75,yes,USA,"When I was younger, I would go to school and play, during recess, with my friends.","It's raining tomorrow, so I will probably stay inside and do some housecleaning.",897,{},Approved,3MHW492WW0D4E7CX7NL92BOMI79VMX,7,1,4.375,yes,yes
A1QW58B3BITNKY,3OID399FXG7ASWM14DC1CF3K0B4DFG,0,54,4,6.25,no,USA,"When I was younger, I would go to school and have fun with my friends.","It's raining tomorrow, so I better put a coat on.",1880,This was fun!,Approved,340UGXU9DY1NRFH6GPCVTL5GVTCUVO,7,1,2.25,yes,no
A1R37XA9QPSIAN,373L46LKP76YB4E7FKP9VQQ2DRIKJ3,0,54,2.625,7,yes,USA,"When I was younger, I would go to school and study with my friends.","It's raining tomorrow, so I better bring an umbrella",474,Some things may have been plausible but they were highly unlikely.,Approved,3SBEHTYCWN3ZMIHBRJA1HHLZJFRYIT,7,1,4.375,yes,yes
A1R554ICJMAA4Y,32204AGAABCXICNY1T19LLIUTIXHGS,0,54,4.75,4.875,yes,USA,"When I was younger, I would go to school and i learn how to socialize","It's raining tomorrow, so we can't play soccer tomorrow",1859,good and interesting,Approved,354GIDR5ZB6RIS4AFLAMJLRJLBV005,7,1,0.125,NA,no
A1S88VQY8G8CNC,3FHTJGYT8N0PVTLMK69EUUKLF97PG5,0,54,1,6.8,yes,USA,"When I was younger, I would go to school and look forward to the end of the school day.","It's raining tomorrow, so I will spend the entire day indoors.",973,{},Approved,34QN5IT0TZR90H9DAPN1C0X146880V,7,1,5.8,yes,yes
A1SHLWKA0UH1IS,34HEO7RUG6U9XFOYBYLT339XIWIAR6,0,54,1.6,6.9,yes,USA,"When I was younger, I would go to school and enjoy seeing my friends.","It's raining tomorrow, so I will carry my umbrella.",1518,Thanks!,Approved,3SEPORI8WNZKLQ8IBHK7EQ6IC1RAZT,7,1,5.3,yes,yes
A1SISJL5ST2PWH,3Q9SPIIRWJME5B5KASVZQ2HEABXAW9,0,54,1.3,6.7,yes,USA,"When I was younger, I would go to school and learn about math","It's raining tomorrow, so I am going to use an umbrella",334,{},Approved,3LPW2N6LKT26TL2RAYUIPNBHI8A5UY,7,1,5.4,yes,yes
A1SIUJEL2LS8UO,31D0ZWOD0AZLXL4ZHL2EJ78A96IA07,0,54,1.25,6.5,yes,USA,"When I was younger, I would go to school and talk with my friends.","It's raining tomorrow, so I purchased an umbrella.",2828,{},Approved,3VBEN272MKZOU5Z72PI9EJKINH3SGH,7,1,5.25,yes,yes
A1SN0UU3V61IIM,3GL25Y6843UUWCJZH0HQ1CQLDUSMXY,0.018518519,54,1,6.4,yes,USA,"When I was younger, I would go to school and get a good education.","It's raining tomorrow, so I will remain indoors.",558,{},Approved,378XPAWRUCDYQ0J8BDWLEV3SGOPAIW,7,1,5.4,yes,yes
A1SX8IVV82M0LW,32TMVRKDGNYODLTL3O52ZJSS0UY84H,0,54,2.625,6.125,yes,USA,"When I was younger, I would go to school and try to finish some last minute homework.","It's raining tomorrow, so I should plan to bring an umbrella with me.",3186,{},Approved,3CP1TO84PT1X99TPREKCJ4GPZER52A,7,1,3.5,yes,yes
A1TLNLB9D87H6,3S8APUMBJXJHDZOHQHLVHPFKXQSFBB,0,54,1.3,4.9,yes,USA,"When I was younger, I would go to school and put my books in my locker.","It's raining tomorrow, so I need to carry an umbrella.",1137,Some of the words I didn't know and had to Google.,Approved,3FUI0JHJPXYJGC24HVAONHNXRW033T,7,1,3.6,yes,yes
A1TRO537S2U7QV,3OEWW2KGQJB4Y9ZU3GVRZ9CYSCVDO2,0.018518519,54,3.875,5.428571429,yes,USA,"When I was younger, I would go to school and I learnt many things.","It's raining tomorrow, so we have to carry our umbrella with us.",2219,The survey is really confusing as well as interesting.,Rejected,3WS1NTTKEYCIFWJ0I3T7MSENRAL0F4,7,2,1.553571429,yes,no
A1TZ9YVT2ILX01,3JU8CV4BRLCDN62K8PMMZ3TN6VYPOS,0.018518519,54,4.4,4.9,yes,USA,"When I was younger, I would go to school and N","It's raining tomorrow, so",426,NONE,Rejected,3QRYMNZ7FYHVJXT8ET0UE8P1QC3NT9,7,1,0.5,,no
A1U4DNYKF6YUY3,3EQVJH0T40L1NH94LT0GK4XJJC5HT1,0.037037037,54,2.75,7,yes,USA,"When I was younger, I would go to school and learn math, play games on the playground and eat lunch.","It's raining tomorrow, so I am going to stay inside and read books all day.",3063,{},Approved,3ITXP059PWJYL7P8AV3CBWCYF9KSJL,7,1,4.25,yes,yes
A1U69QDM8UIXZ5,3X0EMNLXEPP8DQBH9180UVNV2OVPVU,0,54,2.25,6.5,yes,USA,"When I was younger, I would go to school and sit staring at a chalkboard each day.","It's raining tomorrow, so I need to get my arruns done today.",963,"It seems like this should have been yes or no questions instead of a scale, but because it was a scale I tried using more that 1 or 7. Please know I tried on this and needed the dictionary to look up some words.",Approved,3CCZ6YKWR7J89TEOCNZRTRO35K1592,7,1,4.25,yes,yes
A1U8RH67FLZW87,33KMQD9OFJEHWU6LVHB3OVG7GCI77D,0,54,1.875,5.875,yes,USA,"When I was younger, I would go to school and learn new concepts in math.","It's raining tomorrow, so I am going to watch a few movies.",1633,{},Approved,3O6CYIULED1064HB6ZHRFNOU22EUWY,7,1,4,yes,yes
A1UOIJJQTPB7M5,3LVTFB9DE5IAV5M1KJO3UZAVK5TGQN,0.018518519,54,1.5,5.75,yes,USA,"When I was younger, I would go to school and then come home to do homework.","It's raining tomorrow, so I'll probably just stay home.",763,None,Approved,36DSNE9QZ5YJNFXF3EM3RR2XINGOJP,7,1,4.25,yes,yes
A1USR9JCAMDGM3,356ZPKYPUHHPHK6MECVK1URPK5XPY3,0.018518519,54,2.5,3.25,yes,USA,"When I was younger, I would go to school and sometimes get good grades.","It's raining tomorrow, so I made sure to bring the plants inside.",961,{},Rejected,3B837J3LDOWFJV8LI0CLDNYPPQESRD,7,1,0.75,,no
A1V26049BBUXDX,3YKP7CX6G2F4Y69B8YNJTX23Z297BZ,0.018518519,54,1,7,yes,USA,"When I was younger, I would go to school and pray the teacher did not call on me.","It's raining tomorrow, so I will wear my rain boots and rain coat.",494,{},Rejected,3FUI0JHJPXYJGC24HVAONHNXRZZ33Y,7,1,6,yes,yes
A1V2H0UF94ATWY,3S37Y8CWI80Z3MP31RL8DZVEI114WS,0,54,2.125,7,,,"When I was younger, I would go to school and talk with my friends at lunch.","It's raining tomorrow, so we better carry our umbrellas.",2028,{},Approved,36W0OB37HWEZVDGWHNUZVCTMPWGZHS,7,1,4.875,yes,no
A1VIP6S8H2XXH7,366FYU4PTGPQ0OSF1JEIYADA8JMEKC,0,54,2.125,5.125,yes,USA,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I need to remember a jacket.",1085,n/a thanks!,Approved,3UN61F00HWPEDTAA64ZDKCOXB95R5F,7,1,3,yes,yes
A1VKGII4PKKS3T,3OYHVNTV5TYCCF54VXHE3M7OCLSKOM,0,54,5,4.8,yes,USA,"When I was younger, I would go to school and goes to music class.","It's raining tomorrow, so school leave announced.",781,Good,Rejected,3L4PIM1GQTGCFHKUH64AV9MQ6BAYRX,7,1,-0.2,,no
A1VMPZVVVZUCS4,3D06DR5225JI0ZB66QPCH4FNC9JAMI,0,54,1.6,7,yes,USA,"When I was younger, I would go to school and play in the playground at recess.","It's raining tomorrow, so I think I'll stay indoors and clean the house.",501,"I'm not sure about the sentences with the spirits/ghosts: those make sense grammatically and would make sense in context (e.g., a novel about the paranormal), but they're not plausible in the sense that ghosts aren't real. I wasn't sure how we were supposed to rate those questions.",Approved,3P59JYT76LKZUB4FSA2AMKM3FHD2TY,7,1,5.4,yes,yes
A1VRG5HKZC0H0C,3EQPA8A374WT0ZDTFLSJI5EFH0VJZO,0,54,1.25,6.875,yes,USA,"When I was younger, I would go to school and head straight to my locker.","It's raining tomorrow, so I will plan to stay inside.",1681,N/A,Approved,3S4AW7T80BILECBXNFJ7T89K5IN4LT,7,1,5.625,yes,yes
A1VWP7HOSGKATD,3MJ9GGZYO36STV7DW86S2V1P642A2R,0,54,4.25,5,yes,USA,"When I was younger, I would go to school and college","It's raining tomorrow, so cannot come office",874,{},Rejected,3L0KT67Y8EGOGWK7WV4FLJRMSDTSYF,7,1,0.75,,no
A1W7I6FN183I8F,39AYGO6AFFKNVFK3SEN0EE21LG3N65,0,54,1.5,5.625,yes,USA,"When I was younger, I would go to school and play sports with my friends at recess.","It's raining tomorrow, so make sure to bring an umbrella.",2024,"Some of theses sentences were entirely implausible, while others gave me pause as they could in fact occur in real life. In any case, thank you for the experience, and good luck in your research.",Approved,3JBT3HLQF82R8UEK00244LVDBNQZPX,7,1,4.125,yes,yes
A1WJ54G7U8B57Y,3RWO3EJELH9SREVJ2NOBN7GFDKOP15,0,54,4.75,6.625,yes,USA,"When I was younger, I would go to school and learn new things with other pupils","It's raining tomorrow, so I have to carry my umbrella along",1750,Very good survey,Approved,35LDD5557A4QYWIL8J7202D5292KM0,7,1,1.875,yes,yes
A1X53DM4NR6P07,3FHTJGYT8N0PVTLMK69EUUKLF97GPW,0,54,1,6.5,yes,USA,"When I was younger, I would go to school and take lessons in speech.","It's raining tomorrow, so I need to take an umbrella with me.",321,{},Approved,37Q970SNZE8RQQ94K6X67WGCLVK1SW,7,1,5.5,yes,yes
A1XQOZV8LQDM22,3MXX6RQ9EV59JDS2P57DL5NIP4YP4I,0,54,2.375,5.75,yes,USA,"When I was younger, I would go to school and play with my friends","It's raining tomorrow, so I will be expecting your message very early.",2315,N/A,Approved,3BDCF01OGXU1CJPHCM7E9XDR0JPYLB,7,1,3.375,yes,yes
A1XUZFDVKP95VC,3ATYLI1PRT2H1VZMDCH2277BXWSJOM,0,108,1.625,6.6875,yes,USA,read books in the library at lunch,will bring my umbrella when i go out,701,{},Approved,3R8YZBNQ9HITOW9THIPAD6SO6TYQ7S,7,1,5.0625,yes,yes
A1XUZFDVKP95VC,3TC2K6WK9G2EA7EYZAME64VUGG282L,0,108,1.625,6.6875,yes,USA,play outside with my friends at recess,bring an umbrella with you,1087,{},Approved,3MD9PLUKKIER5927KLPC0WQIB8PZN1,7,1,5.0625,yes,yes
A1XWBSRUGGNEA2,3DZKABX2ZI5PJ12D4WMUAVOO35GCV3,0,54,1.125,6.625,yes,USA,"When I was younger, I would go to school and play sports with my friends","It's raining tomorrow, so I will stay at home",645,{},Approved,3HVVDCPGTESPVWXMLV95VON8UZDYTM,6,6,5.5,NA,no
A1YA7TP3N05FII,3XD2A6FGFNU7TBE6YH7YXI39YGJ9SE,0,54,4,4,yes,USA,"When I was younger, I would go to school and enjoy with friends but i get nervous, teachers will scold and they will give punishments","It's raining tomorrow, so i will asleep with warm. And enjoy the rainy day",1603,{},Rejected,37Z929RLG98SZALDMPHGD2Z7DEATSW,7,1,0,NA,no
A1Z27X99F97JSR,35O6H0UNLSGVTLT48XL3T17KG1N5J3,0,54,2.625,4.875,yes,USA,"When I was younger, I would go to school and learning the subject","It's raining tomorrow, so i am so happy",2197,good,Approved,324G5B4FB385034U0KVVY016TP1075,5,1,2.25,NA,no
A1ZI4VU6650Q8B,3A3KKYU7P3HF7CE97VL4ZTCE4SMMW5,0,54,1,7,yes,USA,"When I was younger, I would go to school and play in the band.","It's raining tomorrow, so I will take an umbrella.",966,{},Approved,3V0Z7YWSIY0E7384X52PN2AOC2T2VE,7,1,6,yes,yes
A1ZJLRH64XQTUV,307L9TDWJYSOYWXL9CP27BQHBP1N3Z,0.037037037,54,4.625,4.375,yes,USA,"When I was younger, I would go to school and stuty well","It's raining tomorrow, so happy",1116,THE SURVEY IS VERY GOOD,Rejected,3QECW5O0KH1RT8N2AT48KRPFZR3T5P,7,1,-0.25,,no
A1ZRK6K5JUPJAV,3WGZLY9VCHM1DHCEWZ6V2NMYD7RD8Z,0,54,2.125,6.375,yes,USA,"When I was younger, I would go to school and try to understand what the teacher was teaching.","It's raining tomorrow, so I will bring along an umbrella.",1008,{},Approved,3IKZ72A5B4GL0SB7J9V5X4A0Z3VNF1,7,1,4.25,yes,yes
A1ZT30BGR3266K,3G4VVJO6PZGUXFH5AXUTSMCEMQOKP3,0,54,1.2,6.4,yes,USA,"When I was younger, I would go to school and change the date on the chalkboard.","It's raining tomorrow, so I'll probably play games inside.",2437,{},Approved,3JWH6J9I9SDVNBZRE799EEJFK53NBJ,7,1,5.2,yes,yes
A2041SELGSFS4X,3E9VAUV7BWEIUG0KPTDNBZ2ULJXAY8,0,54,1,6.25,yes,USA,"When I was younger, I would go to school and have fun with my friends.","It's raining tomorrow, so i will wear a raincoat.",377,{},Approved,34Q075JO1XDRPHPSB4EMXQATQ31018,7,1,5.25,yes,yes
A207IHY6GERCFO,3SR6AEG6W5TX438YVZNFSLPYYENHYQ,0,54,1.375,7,yes,USA,"When I was younger, I would go to school and sit in a classroom.","It's raining tomorrow, so I will stay home.",2719,n,Approved,3IUZPWIU1O7M38CZCLDP90FW0BGKWR,7,1,5.625,yes,yes
A20N1NK5X5S88F,3VIVIU06FKCX6HU4IEHPY236PHOMIY,0,54,2.5,7,yes,USA,"When I was younger, I would go to school and eat some amazing pizza.","It's raining tomorrow, so stay home, Netflix and chill.",1146,{},Approved,3Y5140Z9DXG5D4PA0WEI4QSNFAOPIQ,7,1,4.5,yes,yes
A20NLJPYP65LNU,3P7RGTLO6EDNABB3LECW2RNJN4OAKD,0,54,2,4.25,,USA,"When I was younger, I would go to school and study very well","It's raining tomorrow, so I'll be home",641,good survey,Approved,3WSELTNVR32OZEZJ5PVPS251R55ATD,7,1,2.25,yes,no
A20RCHED1QJNFN,324N5FAHSXB72ZE1W93SYE1W8EPKVO,0.333333333,162,4.3125,4.3125,yes,USA,Some kids feel nervous or a little scared on the first day of school because of all the new,"The reason this sentence is confusing is the ambiguous ""it is"". Dependi",1030,THE WORK VERY IMPORTAN,Rejected,3M81GAB8A0JGQ8CJUZ1QI8EKPJPQBE,7,1,0,NA,no
A20RCHED1QJNFN,3IH9TRB0FBZ0AS8FPSYREAF3R6TI1M,0.333333333,162,4.3125,4.3125,yes,USA,"When I was younger, I would go to school and day, they often go over classroom rules so you'll know what's allowed and what's not.","It's raining tomorrow, so The reason this sentence is confusing is the ambiguous ""it is"". Depending on wh",1529,THE WORK VERY IMPORTAN,Approved,35LDD5557A4QYWIL8J7202D52C6MKC,7,1,0,NA,no
A20RCHED1QJNFN,3YLPJ8OXX8DESMUTBWHUFI9LR374XL,0.333333333,162,4.3125,4.3125,,,"When I was younger, I would go to school and","It's raining tomorrow, so",1264,THE SURVEY VERY IMPORTAN,Rejected,3JW0YLFXRTGDY86G1ZWSXB9RNIPWWZ,7,1,0,,no
A21UA6O7ZFAIQJ,3UZUVSO3P7VLQCSIMVRYDN5EXOHMEP,0,54,2,6.875,yes,USA,"When I was younger, I would go to school and try to be quiet.","It's raining tomorrow, so let's get everything done today.",684,"Sentence: The service rated the cheapskate.

This one used to be implausible, but now it happens often.",Approved,3WETL7AQWT8MURP8VEYH2ELH5SR35J,7,1,4.875,yes,yes
A21ZK49H9LSSRY,3OB6JN3A9QPAZGXN81BYCU4XCD7MR2,0.018518519,54,1,7,no,USA,"When I was younger, I would go to school and went home close to dinner time.","It's raining tomorrow, so I cancelled the picnic with my children and plan to take them to the museum instead.",2174,{},Approved,3PH3VY7DJLXHS3BLCMGZWF394KTZWS,7,1,6,yes,no
A22DTDEFYRTE45,373L46LKP76YB4E7FKP9VQQ2DRIJK2,0,54,2.625,6.25,yes,USA,"When I was younger, I would go to school and study hard to get good grades.","It's raining tomorrow, so I had better bring an umbrella.",2776,{},Approved,30IQTZXKAK6ZFIALIXZTSZEUVFGX0R,7,1,3.625,yes,yes
A23BWWRR7J5XLS,36JW4WBR06KR4CR3Q9VR30IIS3XHFT,0,54,1.9,6.4,yes,USA,"When I was younger, I would go to school and play with friends there.","It's raining tomorrow, so makes sure to dress accordingly.",1800,{},Approved,34QN5IT0TZR90H9DAPN1C0X149B804,7,3,4.5,NA,no
A23G1L7KYHK9F2,307L9TDWJYSOYWXL9CP27BQHBP1N3Z,0,54,2.375,6.25,yes,USA,"When I was younger, I would go to school and try my best to pay attention.","It's raining tomorrow, so I probably won't leave my house.",1966,{},Approved,3TMSXRD2X60KX7QD4B774LJXR8FW15,7,1,3.875,yes,yes
A23KAJRDVCVGOE,31ANT7FQN82Z2FYEKXIIHOR539JH5A,0,54,1.25,6.125,yes,USA,"When I was younger, I would go to school and play with my friends","It's raining tomorrow, so i brought my umbrella",1459,{},Approved,3BGYGHDBBXK5ACA29VIELXDDF40226,7,1,4.875,yes,yes
A248QG4DPULP46,3EKZL9T8Y8MK107TZ75QVUXFVQ5HCI,0,54,1.6,7,yes,USA,"When I was younger, I would go to school and talk to my friends.","It's raining tomorrow, so I will drive the car to work instead of walking.",1388,{},Approved,3OLF68YTN91EG9HIA5Q0BYQ00Z0AFE,7,1,5.4,yes,yes
A24B5UF6RMHYGX,3AXFSPQOYQYNVIMTE9YCFDYX5V1FJW,0.018518519,54,1.714285714,6.25,yes,USA,"When I was younger, I would go to school and eat lunch with friends.","It's raining tomorrow, so I will complete a puzzle.",2670,ty,Approved,38F5OAUN5NCGB3AQYS2G4S0NF347H9,7,1,4.535714286,yes,yes
