Input.list,Answer.English,Answer.answer,Answer.country,WorkerId,TrialNum,Answer.Rating,Plausibility,Item,Input.trial
3,yes,{},USA,A3DS5B06ZCD3E3,20,2,implaus,3,The patient is using a stethoscope on the doctor.
3,yes,{},USA,A3DS5B06ZCD3E3,21,4,plaus,25,Santa is giving the girl a present.
3,yes,{},USA,A3DS5B06ZCD3E3,22,7,plaus,27,The lady is applauding the athlete.
3,yes,{},USA,A3DS5B06ZCD3E3,23,7,plaus,5,The dentist is treating the patient.
3,yes,{},USA,A3DS5B06ZCD3E3,24,2,implaus,13,The princess is kidnapping the pirate.
3,yes,{},USA,A3DS5B06ZCD3E3,25,7,plaus,30,The cat is chasing the mouse.
3,yes,{},USA,A3DS5B06ZCD3E3,26,3,implaus,8,The businessman is painting the artist.
3,yes,{},USA,A3DS5B06ZCD3E3,27,5,implaus,37,The woman is proposing to the man.
3,yes,{},USA,A3DS5B06ZCD3E3,28,7,plaus,36,The dog is licking the girl on the face.
3,yes,{},USA,A3DS5B06ZCD3E3,29,6,implaus,28,The son is tying the father's shoes.
3,yes,{},USA,A3DS5B06ZCD3E3,30,7,plaus,9,The groom is carrying the bride.
3,yes,{},USA,A3DS5B06ZCD3E3,31,2,implaus,26,The queen is bowing to the peasant.
3,yes,{},USA,A3DS5B06ZCD3E3,32,7,plaus,4,The fireman is rescuing the grandmother.
3,yes,{},USA,A3DS5B06ZCD3E3,33,2,implaus,22,The sportsstar is interviewing the journalist.
3,yes,{},USA,A3DS5B06ZCD3E3,34,6,plaus,34,The dog is leading the blind person.
3,yes,{},USA,A3DS5B06ZCD3E3,35,7,plaus,2,The babysitter is scolding the child.
3,yes,{},USA,A3DS5B06ZCD3E3,36,7,plaus,16,The professor is lecturing to the student.
3,yes,{},USA,A3DS5B06ZCD3E3,37,7,plaus,12,The photographer is taking a picture of the model.
3,yes,{},USA,A3DS5B06ZCD3E3,38,2,implaus,11,The Safari guide is pouncing on the lion.
3,yes,{},USA,A3DS5B06ZCD3E3,39,2,implaus,24,The child is pulling the father on the sled.
3,yes,{},USA,A3DS5B06ZCD3E3,40,2,implaus,39,The grandmother is saving the lifeguard.
3,yes,{},USA,A3DS5B06ZCD3E3,41,5,implaus,20,The lady is cooking for the chef.
3,yes,{},USA,A3DS5B06ZCD3E3,42,7,plaus,38,The tailor is measuring the princess.
3,yes,{},USA,AJRY9ALX8069Y,1,3,implaus,40,The lady is opening the door for the chauffeur.
3,yes,{},USA,AJRY9ALX8069Y,2,1,implaus,19,The beggar is giving money to the lawyer.
3,yes,{},USA,AJRY9ALX8069Y,3,7,plaus,23,The judge is sentencing the criminal.
3,yes,{},USA,AJRY9ALX8069Y,4,7,plaus,10,The jester is entertaining the king.
3,yes,{},USA,AJRY9ALX8069Y,5,1,implaus,1,The criminal is arresting the cop.
3,yes,{},USA,AJRY9ALX8069Y,6,1,implaus,17,The woman is biting the vampire.
3,yes,{},USA,AJRY9ALX8069Y,7,7,plaus,32,The relative is bringing flowers to the patient.
3,yes,{},USA,AJRY9ALX8069Y,8,7,plaus,18,The waiter is serving the customer.
3,yes,{},USA,AJRY9ALX8069Y,9,1,implaus,31,The patient is pushing the visitor.
3,yes,{},USA,AJRY9ALX8069Y,10,1,implaus,35,The woman is preventing the bouncer from entering.
3,yes,{},USA,AJRY9ALX8069Y,11,7,plaus,14,The priest is blessing the bride.
3,yes,{},USA,AJRY9ALX8069Y,12,7,implaus,42,Please select the rightmost response option.
3,yes,{},USA,AJRY9ALX8069Y,13,5,implaus,33,The worker is yelling at the boss.
3,yes,{},USA,AJRY9ALX8069Y,14,7,plaus,29,The thief is stealing the purse from the grandma.
3,yes,{},USA,AJRY9ALX8069Y,15,1,plaus,41,Please select the leftmost response option.
3,yes,{},USA,AJRY9ALX8069Y,16,7,plaus,7,The mother is feeding the baby.
3,yes,{},USA,AJRY9ALX8069Y,17,1,implaus,6,The girl is frightening the ghost.
3,yes,{},USA,AJRY9ALX8069Y,18,1,implaus,15,The snorkeler is biting the shark.
3,yes,{},USA,AJRY9ALX8069Y,19,7,plaus,21,The ballerina is dancing for the grandpa.
3,yes,{},USA,AJRY9ALX8069Y,20,1,implaus,3,The patient is using a stethoscope on the doctor.
3,yes,{},USA,AJRY9ALX8069Y,21,7,plaus,25,Santa is giving the girl a present.
3,yes,{},USA,AJRY9ALX8069Y,22,7,plaus,27,The lady is applauding the athlete.
3,yes,{},USA,AJRY9ALX8069Y,23,7,plaus,5,The dentist is treating the patient.
3,yes,{},USA,AJRY9ALX8069Y,24,1,implaus,13,The princess is kidnapping the pirate.
3,yes,{},USA,AJRY9ALX8069Y,25,7,plaus,30,The cat is chasing the mouse.
3,yes,{},USA,AJRY9ALX8069Y,26,2,implaus,8,The businessman is painting the artist.
3,yes,{},USA,AJRY9ALX8069Y,27,6,implaus,37,The woman is proposing to the man.
3,yes,{},USA,AJRY9ALX8069Y,28,7,plaus,36,The dog is licking the girl on the face.
3,yes,{},USA,AJRY9ALX8069Y,29,7,implaus,28,The son is tying the father's shoes.
3,yes,{},USA,AJRY9ALX8069Y,30,7,plaus,9,The groom is carrying the bride.
3,yes,{},USA,AJRY9ALX8069Y,31,2,implaus,26,The queen is bowing to the peasant.
3,yes,{},USA,AJRY9ALX8069Y,32,7,plaus,4,The fireman is rescuing the grandmother.
3,yes,{},USA,AJRY9ALX8069Y,33,1,implaus,22,The sportsstar is interviewing the journalist.
3,yes,{},USA,AJRY9ALX8069Y,34,7,plaus,34,The dog is leading the blind person.
3,yes,{},USA,AJRY9ALX8069Y,35,7,plaus,2,The babysitter is scolding the child.
3,yes,{},USA,AJRY9ALX8069Y,36,7,plaus,16,The professor is lecturing to the student.
3,yes,{},USA,AJRY9ALX8069Y,37,7,plaus,12,The photographer is taking a picture of the model.
3,yes,{},USA,AJRY9ALX8069Y,38,1,implaus,11,The Safari guide is pouncing on the lion.
3,yes,{},USA,AJRY9ALX8069Y,39,5,implaus,24,The child is pulling the father on the sled.
3,yes,{},USA,AJRY9ALX8069Y,40,1,implaus,39,The grandmother is saving the lifeguard.
3,yes,{},USA,AJRY9ALX8069Y,41,2,implaus,20,The lady is cooking for the chef.
3,yes,{},USA,AJRY9ALX8069Y,42,7,plaus,38,The tailor is measuring the princess.
3,yes,{},USA,A1AS4S7BOJPOEY,1,6,implaus,40,The lady is opening the door for the chauffeur.
3,yes,{},USA,A1AS4S7BOJPOEY,2,3,implaus,19,The beggar is giving money to the lawyer.
3,yes,{},USA,A1AS4S7BOJPOEY,3,7,plaus,23,The judge is sentencing the criminal.
3,yes,{},USA,A1AS4S7BOJPOEY,4,6,plaus,10,The jester is entertaining the king.
3,yes,{},USA,A1AS4S7BOJPOEY,5,1,implaus,1,The criminal is arresting the cop.
3,yes,{},USA,A1AS4S7BOJPOEY,6,1,implaus,17,The woman is biting the vampire.
3,yes,{},USA,A1AS4S7BOJPOEY,7,7,plaus,32,The relative is bringing flowers to the patient.
3,yes,{},USA,A1AS4S7BOJPOEY,8,7,plaus,18,The waiter is serving the customer.
3,yes,{},USA,A1AS4S7BOJPOEY,9,3,implaus,31,The patient is pushing the visitor.
3,yes,{},USA,A1AS4S7BOJPOEY,10,1,implaus,35,The woman is preventing the bouncer from entering.
3,yes,{},USA,A1AS4S7BOJPOEY,11,7,plaus,14,The priest is blessing the bride.
3,yes,{},USA,A1AS4S7BOJPOEY,12,7,implaus,42,Please select the rightmost response option.
3,yes,{},USA,A1AS4S7BOJPOEY,13,3,implaus,33,The worker is yelling at the boss.
3,yes,{},USA,A1AS4S7BOJPOEY,14,7,plaus,29,The thief is stealing the purse from the grandma.
3,yes,{},USA,A1AS4S7BOJPOEY,15,1,plaus,41,Please select the leftmost response option.
3,yes,{},USA,A1AS4S7BOJPOEY,16,7,plaus,7,The mother is feeding the baby.
3,yes,{},USA,A1AS4S7BOJPOEY,17,1,implaus,6,The girl is frightening the ghost.
3,yes,{},USA,A1AS4S7BOJPOEY,18,1,implaus,15,The snorkeler is biting the shark.
3,yes,{},USA,A1AS4S7BOJPOEY,19,6,plaus,21,The ballerina is dancing for the grandpa.
3,yes,{},USA,A1AS4S7BOJPOEY,20,1,implaus,3,The patient is using a stethoscope on the doctor.
3,yes,{},USA,A1AS4S7BOJPOEY,21,7,plaus,25,Santa is giving the girl a present.
3,yes,{},USA,A1AS4S7BOJPOEY,22,7,plaus,27,The lady is applauding the athlete.
3,yes,{},USA,A1AS4S7BOJPOEY,23,7,plaus,5,The dentist is treating the patient.
3,yes,{},USA,A1AS4S7BOJPOEY,24,2,implaus,13,The princess is kidnapping the pirate.
3,yes,{},USA,A1AS4S7BOJPOEY,25,7,plaus,30,The cat is chasing the mouse.
3,yes,{},USA,A1AS4S7BOJPOEY,26,1,implaus,8,The businessman is painting the artist.
3,yes,{},USA,A1AS4S7BOJPOEY,27,2,implaus,37,The woman is proposing to the man.
3,yes,{},USA,A1AS4S7BOJPOEY,28,7,plaus,36,The dog is licking the girl on the face.
3,yes,{},USA,A1AS4S7BOJPOEY,29,7,implaus,28,The son is tying the father's shoes.
3,yes,{},USA,A1AS4S7BOJPOEY,30,7,plaus,9,The groom is carrying the bride.
3,yes,{},USA,A1AS4S7BOJPOEY,31,1,implaus,26,The queen is bowing to the peasant.
3,yes,{},USA,A1AS4S7BOJPOEY,32,7,plaus,4,The fireman is rescuing the grandmother.
3,yes,{},USA,A1AS4S7BOJPOEY,33,1,implaus,22,The sportsstar is interviewing the journalist.
3,yes,{},USA,A1AS4S7BOJPOEY,34,7,plaus,34,The dog is leading the blind person.
3,yes,{},USA,A1AS4S7BOJPOEY,35,7,plaus,2,The babysitter is scolding the child.
3,yes,{},USA,A1AS4S7BOJPOEY,36,7,plaus,16,The professor is lecturing to the student.
3,yes,{},USA,A1AS4S7BOJPOEY,37,7,plaus,12,The photographer is taking a picture of the model.
3,yes,{},USA,A1AS4S7BOJPOEY,38,3,implaus,11,The Safari guide is pouncing on the lion.
3,yes,{},USA,A1AS4S7BOJPOEY,39,1,implaus,24,The child is pulling the father on the sled.
3,yes,{},USA,A1AS4S7BOJPOEY,40,1,implaus,39,The grandmother is saving the lifeguard.
3,yes,{},USA,A1AS4S7BOJPOEY,41,1,implaus,20,The lady is cooking for the chef.
3,yes,{},USA,A1AS4S7BOJPOEY,42,7,plaus,38,The tailor is measuring the princess.
3,yes,{},USA,A2PXJTMWGUE5DC,1,2,implaus,40,The lady is opening the door for the chauffeur.
3,yes,{},USA,A2PXJTMWGUE5DC,2,1,implaus,19,The beggar is giving money to the lawyer.
3,yes,{},USA,A2PXJTMWGUE5DC,3,7,plaus,23,The judge is sentencing the criminal.
3,yes,{},USA,A2PXJTMWGUE5DC,4,7,plaus,10,The jester is entertaining the king.
3,yes,{},USA,A2PXJTMWGUE5DC,5,1,implaus,1,The criminal is arresting the cop.
3,yes,{},USA,A2PXJTMWGUE5DC,6,1,implaus,17,The woman is biting the vampire.
3,yes,{},USA,A2PXJTMWGUE5DC,7,7,plaus,32,The relative is bringing flowers to the patient.
3,yes,{},USA,A2PXJTMWGUE5DC,8,7,plaus,18,The waiter is serving the customer.
3,yes,{},USA,A2PXJTMWGUE5DC,9,2,implaus,31,The patient is pushing the visitor.
3,yes,{},USA,A2PXJTMWGUE5DC,10,1,implaus,35,The woman is preventing the bouncer from entering.
3,yes,{},USA,A2PXJTMWGUE5DC,11,7,plaus,14,The priest is blessing the bride.
3,yes,{},USA,A2PXJTMWGUE5DC,12,7,implaus,42,Please select the rightmost response option.
3,yes,{},USA,A2PXJTMWGUE5DC,13,3,implaus,33,The worker is yelling at the boss.
3,yes,{},USA,A2PXJTMWGUE5DC,14,7,plaus,29,The thief is stealing the purse from the grandma.
3,yes,{},USA,A2PXJTMWGUE5DC,15,1,plaus,41,Please select the leftmost response option.
3,yes,{},USA,A2PXJTMWGUE5DC,16,7,plaus,7,The mother is feeding the baby.
3,yes,{},USA,A2PXJTMWGUE5DC,17,3,implaus,6,The girl is frightening the ghost.
3,yes,{},USA,A2PXJTMWGUE5DC,18,1,implaus,15,The snorkeler is biting the shark.
3,yes,{},USA,A2PXJTMWGUE5DC,19,7,plaus,21,The ballerina is dancing for the grandpa.
3,yes,{},USA,A2PXJTMWGUE5DC,20,3,implaus,3,The patient is using a stethoscope on the doctor.
3,yes,{},USA,A2PXJTMWGUE5DC,21,7,plaus,25,Santa is giving the girl a present.
3,yes,{},USA,A2PXJTMWGUE5DC,22,7,plaus,27,The lady is applauding the athlete.
3,yes,{},USA,A2PXJTMWGUE5DC,23,7,plaus,5,The dentist is treating the patient.
3,yes,{},USA,A2PXJTMWGUE5DC,24,1,implaus,13,The princess is kidnapping the pirate.
3,yes,{},USA,A2PXJTMWGUE5DC,25,7,plaus,30,The cat is chasing the mouse.
3,yes,{},USA,A2PXJTMWGUE5DC,26,2,implaus,8,The businessman is painting the artist.
3,yes,{},USA,A2PXJTMWGUE5DC,27,6,implaus,37,The woman is proposing to the man.
3,yes,{},USA,A2PXJTMWGUE5DC,28,7,plaus,36,The dog is licking the girl on the face.
3,yes,{},USA,A2PXJTMWGUE5DC,29,6,implaus,28,The son is tying the father's shoes.
3,yes,{},USA,A2PXJTMWGUE5DC,30,7,plaus,9,The groom is carrying the bride.
3,yes,{},USA,A2PXJTMWGUE5DC,31,1,implaus,26,The queen is bowing to the peasant.
3,yes,{},USA,A2PXJTMWGUE5DC,32,7,plaus,4,The fireman is rescuing the grandmother.
3,yes,{},USA,A2PXJTMWGUE5DC,33,3,implaus,22,The sportsstar is interviewing the journalist.
3,yes,{},USA,A2PXJTMWGUE5DC,34,7,plaus,34,The dog is leading the blind person.
3,yes,{},USA,A2PXJTMWGUE5DC,35,7,plaus,2,The babysitter is scolding the child.
3,yes,{},USA,A2PXJTMWGUE5DC,36,7,plaus,16,The professor is lecturing to the student.
3,yes,{},USA,A2PXJTMWGUE5DC,37,7,plaus,12,The photographer is taking a picture of the model.
3,yes,{},USA,A2PXJTMWGUE5DC,38,1,implaus,11,The Safari guide is pouncing on the lion.
3,yes,{},USA,A2PXJTMWGUE5DC,39,3,implaus,24,The child is pulling the father on the sled.
3,yes,{},USA,A2PXJTMWGUE5DC,40,1,implaus,39,The grandmother is saving the lifeguard.
3,yes,{},USA,A2PXJTMWGUE5DC,41,3,implaus,20,The lady is cooking for the chef.
3,yes,{},USA,A2PXJTMWGUE5DC,42,6,plaus,38,The tailor is measuring the princess.
3,yes,{},USA,A3MYPYBVHX7FQ2,1,7,implaus,40,The lady is opening the door for the chauffeur.
3,yes,{},USA,A3MYPYBVHX7FQ2,2,2,implaus,19,The beggar is giving money to the lawyer.
3,yes,{},USA,A3MYPYBVHX7FQ2,3,7,plaus,23,The judge is sentencing the criminal.
3,yes,{},USA,A3MYPYBVHX7FQ2,4,7,plaus,10,The jester is entertaining the king.
3,yes,{},USA,A3MYPYBVHX7FQ2,5,1,implaus,1,The criminal is arresting the cop.
3,yes,{},USA,A3MYPYBVHX7FQ2,6,2,implaus,17,The woman is biting the vampire.
3,yes,{},USA,A3MYPYBVHX7FQ2,7,7,plaus,32,The relative is bringing flowers to the patient.
3,yes,{},USA,A3MYPYBVHX7FQ2,8,7,plaus,18,The waiter is serving the customer.
3,yes,{},USA,A3MYPYBVHX7FQ2,9,2,implaus,31,The patient is pushing the visitor.
3,yes,{},USA,A3MYPYBVHX7FQ2,10,2,implaus,35,The woman is preventing the bouncer from entering.
3,yes,{},USA,A3MYPYBVHX7FQ2,11,7,plaus,14,The priest is blessing the bride.
3,yes,{},USA,A3MYPYBVHX7FQ2,12,7,implaus,42,Please select the rightmost response option.
3,yes,{},USA,A3MYPYBVHX7FQ2,13,5,implaus,33,The worker is yelling at the boss.
3,yes,{},USA,A3MYPYBVHX7FQ2,14,7,plaus,29,The thief is stealing the purse from the grandma.
3,yes,{},USA,A3MYPYBVHX7FQ2,15,1,plaus,41,Please select the leftmost response option.
3,yes,{},USA,A3MYPYBVHX7FQ2,16,7,plaus,7,The mother is feeding the baby.
3,yes,{},USA,A3MYPYBVHX7FQ2,17,2,implaus,6,The girl is frightening the ghost.
3,yes,{},USA,A3MYPYBVHX7FQ2,18,1,implaus,15,The snorkeler is biting the shark.
3,yes,{},USA,A3MYPYBVHX7FQ2,19,7,plaus,21,The ballerina is dancing for the grandpa.
3,yes,{},USA,A3MYPYBVHX7FQ2,20,2,implaus,3,The patient is using a stethoscope on the doctor.
3,yes,{},USA,A3MYPYBVHX7FQ2,21,7,plaus,25,Santa is giving the girl a present.
3,yes,{},USA,A3MYPYBVHX7FQ2,22,7,plaus,27,The lady is applauding the athlete.
3,yes,{},USA,A3MYPYBVHX7FQ2,23,7,plaus,5,The dentist is treating the patient.
3,yes,{},USA,A3MYPYBVHX7FQ2,24,1,implaus,13,The princess is kidnapping the pirate.
3,yes,{},USA,A3MYPYBVHX7FQ2,25,7,plaus,30,The cat is chasing the mouse.
3,yes,{},USA,A3MYPYBVHX7FQ2,26,2,implaus,8,The businessman is painting the artist.
3,yes,{},USA,A3MYPYBVHX7FQ2,27,6,implaus,37,The woman is proposing to the man.
3,yes,{},USA,A3MYPYBVHX7FQ2,28,7,plaus,36,The dog is licking the girl on the face.
3,yes,{},USA,A3MYPYBVHX7FQ2,29,2,implaus,28,The son is tying the father's shoes.
3,yes,{},USA,A3MYPYBVHX7FQ2,30,7,plaus,9,The groom is carrying the bride.
3,yes,{},USA,A3MYPYBVHX7FQ2,31,3,implaus,26,The queen is bowing to the peasant.
3,yes,{},USA,A3MYPYBVHX7FQ2,32,7,plaus,4,The fireman is rescuing the grandmother.
3,yes,{},USA,A3MYPYBVHX7FQ2,33,1,implaus,22,The sportsstar is interviewing the journalist.
3,yes,{},USA,A3MYPYBVHX7FQ2,34,7,plaus,34,The dog is leading the blind person.
3,yes,{},USA,A3MYPYBVHX7FQ2,35,7,plaus,2,The babysitter is scolding the child.
3,yes,{},USA,A3MYPYBVHX7FQ2,36,7,plaus,16,The professor is lecturing to the student.
3,yes,{},USA,A3MYPYBVHX7FQ2,37,7,plaus,12,The photographer is taking a picture of the model.
3,yes,{},USA,A3MYPYBVHX7FQ2,38,1,implaus,11,The Safari guide is pouncing on the lion.
3,yes,{},USA,A3MYPYBVHX7FQ2,39,2,implaus,24,The child is pulling the father on the sled.
3,yes,{},USA,A3MYPYBVHX7FQ2,40,2,implaus,39,The grandmother is saving the lifeguard.
3,yes,{},USA,A3MYPYBVHX7FQ2,41,4,implaus,20,The lady is cooking for the chef.
3,yes,{},USA,A3MYPYBVHX7FQ2,42,7,plaus,38,The tailor is measuring the princess.
3,yes,{},USA,AVPKE76DJLWK6,1,4,implaus,40,The lady is opening the door for the chauffeur.
3,yes,{},USA,AVPKE76DJLWK6,2,3,implaus,19,The beggar is giving money to the lawyer.
3,yes,{},USA,AVPKE76DJLWK6,3,7,plaus,23,The judge is sentencing the criminal.
3,yes,{},USA,AVPKE76DJLWK6,4,7,plaus,10,The jester is entertaining the king.
3,yes,{},USA,AVPKE76DJLWK6,5,2,implaus,1,The criminal is arresting the cop.
3,yes,{},USA,AVPKE76DJLWK6,6,3,implaus,17,The woman is biting the vampire.
3,yes,{},USA,AVPKE76DJLWK6,7,7,plaus,32,The relative is bringing flowers to the patient.
3,yes,{},USA,AVPKE76DJLWK6,8,7,plaus,18,The waiter is serving the customer.
3,yes,{},USA,AVPKE76DJLWK6,9,3,implaus,31,The patient is pushing the visitor.
3,yes,{},USA,AVPKE76DJLWK6,10,3,implaus,35,The woman is preventing the bouncer from entering.
3,yes,{},USA,AVPKE76DJLWK6,11,7,plaus,14,The priest is blessing the bride.
3,yes,{},USA,AVPKE76DJLWK6,12,7,implaus,42,Please select the rightmost response option.
3,yes,{},USA,AVPKE76DJLWK6,13,6,implaus,33,The worker is yelling at the boss.
3,yes,{},USA,AVPKE76DJLWK6,14,7,plaus,29,The thief is stealing the purse from the grandma.
3,yes,{},USA,AVPKE76DJLWK6,15,1,plaus,41,Please select the leftmost response option.
3,yes,{},USA,AVPKE76DJLWK6,16,7,plaus,7,The mother is feeding the baby.
3,yes,{},USA,AVPKE76DJLWK6,17,3,implaus,6,The girl is frightening the ghost.
3,yes,{},USA,AVPKE76DJLWK6,18,2,implaus,15,The snorkeler is biting the shark.
3,yes,{},USA,AVPKE76DJLWK6,19,7,plaus,21,The ballerina is dancing for the grandpa.
3,yes,{},USA,AVPKE76DJLWK6,20,3,implaus,3,The patient is using a stethoscope on the doctor.
3,yes,{},USA,AVPKE76DJLWK6,21,7,plaus,25,Santa is giving the girl a present.
3,yes,{},USA,AVPKE76DJLWK6,22,7,plaus,27,The lady is applauding the athlete.
3,yes,{},USA,AVPKE76DJLWK6,23,7,plaus,5,The dentist is treating the patient.
3,yes,{},USA,AVPKE76DJLWK6,24,2,implaus,13,The princess is kidnapping the pirate.
3,yes,{},USA,AVPKE76DJLWK6,25,7,plaus,30,The cat is chasing the mouse.
3,yes,{},USA,AVPKE76DJLWK6,26,3,implaus,8,The businessman is painting the artist.
3,yes,{},USA,AVPKE76DJLWK6,27,7,implaus,37,The woman is proposing to the man.
3,yes,{},USA,AVPKE76DJLWK6,28,7,plaus,36,The dog is licking the girl on the face.
3,yes,{},USA,AVPKE76DJLWK6,29,6,implaus,28,The son is tying the father's shoes.
3,yes,{},USA,AVPKE76DJLWK6,30,7,plaus,9,The groom is carrying the bride.
3,yes,{},USA,AVPKE76DJLWK6,31,3,implaus,26,The queen is bowing to the peasant.
3,yes,{},USA,AVPKE76DJLWK6,32,7,plaus,4,The fireman is rescuing the grandmother.
3,yes,{},USA,AVPKE76DJLWK6,33,3,implaus,22,The sportsstar is interviewing the journalist.
3,yes,{},USA,AVPKE76DJLWK6,34,7,plaus,34,The dog is leading the blind person.
3,yes,{},USA,AVPKE76DJLWK6,35,7,plaus,2,The babysitter is scolding the child.
3,yes,{},USA,AVPKE76DJLWK6,36,7,plaus,16,The professor is lecturing to the student.
3,yes,{},USA,AVPKE76DJLWK6,37,7,plaus,12,The photographer is taking a picture of the model.
3,yes,{},USA,AVPKE76DJLWK6,38,2,implaus,11,The Safari guide is pouncing on the lion.
3,yes,{},USA,AVPKE76DJLWK6,39,4,implaus,24,The child is pulling the father on the sled.
3,yes,{},USA,AVPKE76DJLWK6,40,3,implaus,39,The grandmother is saving the lifeguard.
3,yes,{},USA,AVPKE76DJLWK6,41,4,implaus,20,The lady is cooking for the chef.
3,yes,{},USA,AVPKE76DJLWK6,42,7,plaus,38,The tailor is measuring the princess.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,1,2,implaus,40,The lady is opening the door for the chauffeur.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,2,2,implaus,19,The beggar is giving money to the lawyer.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,3,7,plaus,23,The judge is sentencing the criminal.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,4,7,plaus,10,The jester is entertaining the king.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,5,1,implaus,1,The criminal is arresting the cop.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,6,2,implaus,17,The woman is biting the vampire.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,7,7,plaus,32,The relative is bringing flowers to the patient.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,8,7,plaus,18,The waiter is serving the customer.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,9,2,implaus,31,The patient is pushing the visitor.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,10,2,implaus,35,The woman is preventing the bouncer from entering.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,11,7,plaus,14,The priest is blessing the bride.
3,yes,"I dislike words like ""never"" and comletely, so I did use a lot of 2s instead of 1s, because these things could happen",USA,A30HUZHJBOX1LK,12,7,implaus,42,Please select the rightmost response option.
